Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Price range,Currency,Average Cost for two,Aggregate rating,Rating text,Votes,Primary Cuisine,Budget Category,Normalized Votes,Popularity Score
17284241,Shogun Japanese Steak House,216,albany,"629 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany","japanese, steak, sushi",3,Dollar($),40,3.5,Good,51,japanese,low,0.42487752830095993,0.6174632584902879
17284390,The Catch Seafood Room & Oyster Bar,216,albany,"2332 Whispering Pines Road, Albany, GA 31707",Albany,"Albany, Albany","seafood, tapas, bar food",3,Dollar($),40,3.8,Good,250,seafood,low,0.594152361819998,0.7102457085459993
17284279,Villa Gargano,216,albany,"1604 N Slappey Blvd, Albany, GA 31701",Albany,"Albany, Albany","italian, pizza",1,Dollar($),10,3.7,Good,117,italian,low,0.5129920693107944,0.6718976207932383
17284364,3 Squares Diner,216,albany,"202 W Franklin St, Sylvester, GA 31791",Sylvester,"Sylvester, Albany","american, breakfast, diner",1,Dollar($),10,3.4,Average,20,american,low,0.32737772213685423,0.5742133166410562
16611114,Whitebull Hotel,14,armidale,"117 Marsh St, Armidale, NSW",Armidale,"Armidale, Armidale","bar food, steak",2,Dollar($),20,3.5,Good,25,bar food,low,0.35034336088422036,0.5951030082652661
17293281,Last Resort Grill,216,athens,"184 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens","american, southern, southwestern",3,Dollar($),40,4.5,Excellent,1821,american,low,0.8073024674516861,0.8721907402355058
17293301,Mama's Boy Restaurant,216,athens,"197 Oak St, GA 30601",Athens,"Athens, Athens",southern,1,Dollar($),10,4.5,Excellent,849,southern,low,0.725315761844126,0.8475947285532378
17293409,Sr. Sol 1,216,athens,"175 Tallassee Rd, Athens, GA 30606",Athens,"Athens, Athens",mexican,1,Dollar($),10,4.6,Excellent,917,mexican,low,0.733591388270209,0.8640774164810626
17293163,Choo Choo Eastside,216,athens,"1055 Gaines School Rd Ste 100, Athens, GA 30605",Athens,"Athens, Athens","japanese, korean",1,Dollar($),10,3.9,Good,439,japanese,low,0.6545113350344592,0.7423534005103378
17293228,The Grill,216,athens,"171 College Ave, Athens, GA 30601",Athens,"Athens, Athens","breakfast, burger, sandwich",1,Dollar($),10,3.7,Good,289,breakfast,low,0.6096827135688829,0.7009048140706648
17293880,Big City Bread Cafe,216,athens,"393 N Finley St, Athens, GA 30601",Athens,"Athens, Athens","breakfast, sandwich",1,Dollar($),10,4.3,Very Good,558,breakfast,low,0.6802513191420002,0.8060753957426
17293169,Clocked,216,athens,"259 W Washington St, Athens, GA 30601",Athens,"Athens, Athens","american, burger, sandwich",1,Dollar($),10,4.2,Very Good,613,american,low,0.6903425278345415,0.7951027583503625
17293186,DePalma's Italian Cafe - Downtown,216,athens,"401 E Broad St, Athens, GA 30601",Athens,"Athens, Athens","american, italian, pizza",2,Dollar($),25,4.0,Very Good,353,american,low,0.6311259296887993,0.7493377789066398
17293180,DePalma's Italian Cafe - East Side,216,athens,"1965 Barnett Shoals Rd, Athens, GA 30605",Athens,"Athens, Athens","american, italian, pizza",2,Dollar($),25,4.1,Very Good,387,american,low,0.640987343548944,0.7662962030646832
17293205,Five & Ten,216,athens,"1073 South Milledge Ave, Athens, GA 30605",Athens,"Athens, Athens",american,3,Dollar($),40,4.3,Very Good,755,american,low,0.7127137777263431,0.815814133317903
17293229,Grit,216,athens,"199 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens","international, southern, vegetarian",1,Dollar($),10,4.2,Very Good,800,international,low,0.7189311204458366,0.803679336133751
17293897,Ike & Jane,216,athens,"1307 Prince Ave, Athens, GA 30606",Athens,"Athens, Athens",sandwich,1,Dollar($),10,4.1,Very Good,350,sandwich,low,0.6302107746014953,0.7630632323804485
17293273,La Dolce Vita Ristorante,216,athens,"323 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",italian,3,Dollar($),40,4.1,Very Good,464,italian,low,0.6604537349457396,0.7721361204837218
17293870,Shokitini,216,athens,"251 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens","asian, japanese, sushi",2,Dollar($),25,4.2,Very Good,550,asian,low,0.678701309259356,0.7916103927778068
17293877,Taqueria Del Sol,216,athens,"334 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens","mexican, spanish",1,Dollar($),10,4.1,Very Good,543,mexican,low,0.6773264768031526,0.7771979430409457
17293890,The National,216,athens,"232 W. Hancock Ave., Athens, GA 30601",Athens,"Athens, Athens","international, southern",3,Dollar($),40,4.1,Very Good,465,international,low,0.6606847341188054,0.7722054202356415
17293915,The Royal Peasant,216,athens,"1675 S. Lumpkin St., Athens, GA 30606",Athens,"Athens, Athens",bar food,1,Dollar($),10,4.4,Very Good,546,bar food,low,0.6779178444185351,0.8193753533255606
17293422,Transmetropolitan,216,athens,"145 E Clayton St, Athens, GA 30601",Athens,"Athens, Athens","italian, pizza, sandwich",1,Dollar($),10,4.4,Very Good,1098,italian,low,0.7529423458983601,0.841882703769508
17293873,Trappeze Pub,216,athens,"269 N Hull St, Athens, GA 30601",Athens,"Athens, Athens","burger, bar food",2,Dollar($),25,4.2,Very Good,579,burger,low,0.6842168809856226,0.7932650642956868
17294014,Viva! Argentine Cuisine,216,athens,"247 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens","desserts, latin american, argentine",1,Dollar($),10,4.1,Very Good,374,desserts,low,0.6373227924399023,0.7651968377319707
17294556,Miyabi Kyoto Japanese Steak House,216,augusta,"1315 Augusta West Pkwy, Augusta, GA 30909",Augusta,"Augusta, Augusta","chinese, steak",3,Dollar($),40,4.6,Excellent,717,chinese,low,0.7071682575042113,0.8561504772512633
17294607,Rae's Coastal Cafe,216,augusta,"3208 W Wimbledon Dr, Augusta, GA 30909",Augusta,"Augusta, Augusta","american, caribbean, seafood",3,Dollar($),40,4.9,Excellent,548,american,low,0.6783102903786302,0.8894930871135891
17294279,The Bee's Knees,216,augusta,"211 10th Street, Augusta, GA 30901",Augusta,"Augusta, Augusta","international, tapas, vegetarian",2,Dollar($),25,4.5,Excellent,631,international,low,0.6934495518932707,0.8380348655679812
17294300,Boll Weevil Cafe,216,augusta,"10 9th St, Augusta, GA 30901",Augusta,"Augusta, Augusta","desserts, sandwich, southern",1,Dollar($),10,3.9,Good,372,desserts,low,0.6367477639374374,0.7370243291812313
17295215,Farmhaus Burger,216,augusta,"1204 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta","american, burger",2,Dollar($),25,3.9,Good,201,american,low,0.5707984167682197,0.717239525030466
17295028,Manuel's Bread Cafe,216,augusta,"505 Railroad Ave, North Augusta, GA 29841",Augusta,"Augusta, Augusta","breakfast, french",3,Dollar($),40,3.8,Good,332,breakfast,low,0.6245499900594953,0.7193649970178485
17294642,Sconyers Bar B Que,216,augusta,"2250 Sconyers Way, Augusta, GA 30906",Augusta,"Augusta, Augusta",bbq,2,Dollar($),25,3.5,Good,304,bbq,low,0.6151055469765864,0.6745316640929758
17295109,Frog Hollow Tavern,216,augusta,"1282 broad street, Augusta, GA 30901",Augusta,"Augusta, Augusta",american,3,Dollar($),40,4.3,Very Good,368,american,low,0.6355883988121027,0.7926765196436307
17294441,Giuseppe's Pizza & Italian Specialities,216,augusta,"3690 Wheeler Rd, Augusta, GA 30909",Augusta,"Augusta, Augusta","desserts, italian, pizza",2,Dollar($),25,4.1,Very Good,430,desserts,low,0.6522890500551194,0.7696867150165357
17294552,Mellow Mushroom,216,augusta,"1167 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta","italian, pizza, sandwich",2,Dollar($),25,4.4,Very Good,433,italian,low,0.6530349263893578,0.8119104779168074
17294565,Nacho Mamas Burritos,216,augusta,"976 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",mexican,1,Dollar($),10,4.0,Very Good,380,mexican,low,0.6390296548446857,0.7517088964534057
17294623,Rhinehart's Oyster Bar,216,augusta,"3051 Washington Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta","bar food, sandwich, seafood",2,Dollar($),25,4.0,Very Good,456,bar food,low,0.6585876564666394,0.7575762969399917
17294712,Takosushi,216,augusta,"437 Highland Ave, Augusta, GA 30909",Augusta,"Augusta, Augusta","mexican, southwestern, sushi",3,Dollar($),40,4.2,Very Good,647,mexican,low,0.6961379437622381,0.7968413831286714
17295033,The Chop House,216,augusta,"Augusta Mall, Augusta, GA 30909",Augusta,"Augusta, Augusta",steak,3,Dollar($),40,4.0,Very Good,360,steak,low,0.6332314809223568,0.749969444276707
17295069,The Taj of India,216,augusta,"502 Furys Ferry Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta",indian,2,Dollar($),25,4.0,Very Good,227,indian,low,0.5838179356726625,0.7351453807017987
17294261,Augsburg Haus,216,augusta,"4460 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",german,2,Dollar($),25,3.9,Good,290,german,low,0.6100528690934698,0.729015860728041
17295115,Pho Bac,216,augusta,"4300 Towne Centre, Evans, GA 30809",Evans,"Evans, Augusta",vietnamese,1,Dollar($),10,4.1,Very Good,270,vietnamese,low,0.6023962497353107,0.7547188749205932
17294836,Rhinehart's Oyster Bar,216,augusta,"303 North Bel Air Rd, Evans, GA 30809",Evans,"Evans, Augusta","burger, seafood",2,Dollar($),25,4.0,Very Good,326,burger,low,0.6225948439482808,0.7467784531844842
17294850,Thai Kitchen,216,augusta,"4357 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",thai,3,Dollar($),35,4.3,Very Good,317,thai,low,0.619593809904925,0.7878781429714774
17294883,El Kiosco Mexican Restaurant,216,augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",Grovetown,"Grovetown, Augusta",mexican,1,Dollar($),10,4.2,Very Good,300,mexican,low,0.6136859874333688,0.7721057962300106
16608864,Taste of Balingup,14,balingup,"63 South Western Hwy, Balingup, WA",Balingup,"Balingup, Balingup",modern australian,2,Dollar($),20,3.2,Average,21,modern australian,low,0.3323800228470143,0.5477140068541042
16604911,Bridge Road Brewers,14,beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,"Beechworth, Beechworth","pizza, bar food",2,Dollar($),20,4.6,Excellent,237,pizza,low,0.5884336688950438,0.8205301006685131
17303465,Bardenay,216,boise,"610 W Grove St, Boise, ID 83702",Boise,"Boise, Boise","american, bar food",2,Dollar($),25,4.5,Excellent,879,american,low,0.7290455024511988,0.8487136507353596
17303642,Flatbread Neapolitan Pizzeria,216,boise,"800 W Main Suite 230, Boise, ID 83702",Boise,"Boise, Boise","italian, pizza",2,Dollar($),25,4.6,Excellent,615,italian,low,0.6906922194393427,0.8512076658318027
17303670,Goldy's Breakfast Bistro,216,boise,"108 S Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise","breakfast, sandwich",2,Dollar($),25,4.5,Excellent,879,breakfast,low,0.7290455024511988,0.8487136507353596
17303545,Chandlers Steakhouse,216,boise,"981 W Grove St, Boise, ID 83702",Boise,"Boise, Boise","american, seafood, steak",4,Dollar($),70,3.9,Good,379,american,low,0.6387470526486234,0.7376241157945871
17303655,Bar Gernika Basque Pub & Eatery,216,boise,"202 S Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise","european, spanish",1,Dollar($),10,4.3,Very Good,303,european,low,0.6147524101281368,0.786425723038441
17304691,Barbacoa Restaurant,216,boise,"276 Bobwhite Ct, Boise, ID 83706",Boise,"Boise, Boise","latin american, steak",4,Dollar($),70,4.1,Very Good,538,latin american,low,0.6763335789479734,0.776900073684392
17303478,Big Jud's,216,boise,"1289 Protest Rd, Boise, ID 83706",Boise,"Boise, Boise","american, burger, sandwich",1,Dollar($),10,4.2,Very Good,334,american,low,0.6251938846404197,0.7755581653921259
17303480,Bittercreek Ale House,216,boise,"246 N 8th St, Boise, ID 83702",Boise,"Boise, Boise","american, bar food",2,Dollar($),25,4.3,Very Good,555,american,low,0.6796726805777566,0.805901804173327
17304733,Boise Fry Company,216,boise,"204 N Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise","american, burger",1,Dollar($),10,4.4,Very Good,823,american,low,0.7219752519754101,0.832592575592623
17303646,Flying Pie Pizzaria,216,boise,"6508 W Fairview Ave, Boise, ID 83704",Boise,"Boise, Boise",pizza,2,Dollar($),25,4.1,Very Good,550,pizza,low,0.678701309259356,0.7776103927778067
17304929,Fork,216,boise,"199 N 8th St, Boise, ID 83702",Boise,"Boise, Boise","american, burger",2,Dollar($),25,4.4,Very Good,650,american,low,0.696634619350623,0.8249903858051869
17303684,Guido's Original New York Style Pizza,216,boise,"235 N 5th St, Boise, ID 83702",Boise,"Boise, Boise",pizza,1,Dollar($),10,4.3,Very Good,410,pizza,low,0.6471797719787734,0.796153931593632
17303772,Los Beto's,216,boise,"5220 W Fairview Ave, Boise, ID 83706",Boise,"Boise, Boise",mexican,1,Dollar($),10,4.4,Very Good,660,mexican,low,0.6982738290468207,0.8254821487140462
17305123,Lucianos Italian Restaurant,216,boise,"11 N Orchard St, Boise, ID 83706",Boise,"Boise, Boise","italian, seafood, vegetarian",2,Dollar($),25,4.4,Very Good,360,italian,low,0.6332314809223568,0.805969444276707
17303787,Mai Thai Restaurant,216,boise,"750 W Idaho St, Boise, ID 83702",Boise,"Boise, Boise","sushi, thai",3,Dollar($),40,4.0,Very Good,340,sushi,low,0.6271027526440436,0.748130825793213
17303990,Shige Japanese Cuisine,216,boise,"100 N 8th St, Boise, ID 83702",Boise,"Boise, Boise","japanese, sushi, teriyaki",2,Dollar($),25,4.1,Very Good,393,japanese,low,0.6426374537871656,0.7667912361361496
17304741,The Egg Factory,216,boise,"8061 W Fairview Ave, Boise, ID 83704",Boise,"Boise, Boise",breakfast,1,Dollar($),10,4.3,Very Good,422,breakfast,low,0.6502743761581059,0.7970823128474318
17304726,Tucanos,216,boise,"1388 S Entertainment Ave, Boise, ID 83709",Boise,"Boise, Boise",brazilian,3,Dollar($),40,4.0,Very Good,435,brazilian,low,0.653529318403755,0.7560587955211264
17304486,Texas Roadhouse,216,boise,"3801 E Fairview Avenue, Meridian, Boise, ID 83642",Meridian,"Meridian, Boise","american, bbq, steak",2,Dollar($),25,4.0,Very Good,369,american,low,0.6358794140741909,0.7507638242222572
17304533,Brick 29,216,boise,"320 11th Avenue S, Nampa, ID 83651",Nampa,"Nampa, Boise",american,3,Dollar($),40,4.4,Very Good,487,american,low,0.6656450718728393,0.8156935215618517
17316233,Winifreds,216,cedar rapids/iowa city,"3847 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","american, mediterranean, seafood",3,Dollar($),40,3.7,Good,98,american,low,0.49411357618628443,0.6662340728558853
17315883,Biaggi's Ristorante Italiano,216,cedar rapids/iowa city,"320 Collins Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","italian, pizza",3,Dollar($),40,4.1,Very Good,365,italian,low,0.6347105974173649,0.7644131792252095
17315995,El Super Burrito,216,cedar rapids/iowa city,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",mexican,1,Dollar($),10,4.1,Very Good,190,mexican,low,0.5647773488572453,0.7434332046571736
17316018,Granite City Food & Brewery,216,cedar rapids/iowa city,"4755 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","american, breakfast, burger",3,Dollar($),40,4.1,Very Good,429,american,low,0.6520392704452248,0.7696117811335674
17316038,Irish Democrat,216,cedar rapids/iowa city,"3207 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","american, bbq, burger",2,Dollar($),25,4.4,Very Good,430,american,low,0.6522890500551194,0.8116867150165358
17316771,Taste of India,216,cedar rapids/iowa city,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",indian,2,Dollar($),25,4.2,Very Good,186,indian,low,0.5625014951497295,0.7567504485449188
17316201,Thai Moon Restaurant,216,cedar rapids/iowa city,"4362 16th Ave SW, Cedar Rapids, IA 52404",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","chinese, sushi, thai",1,Dollar($),10,4.2,Very Good,220,chinese,low,0.5804648331869355,0.7621394499560806
17316208,Ting's Red Lantern,216,cedar rapids/iowa city,"540 Boyson Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",chinese,1,Dollar($),10,4.2,Very Good,347,chinese,low,0.6292877640096616,0.7767863292028985
17316389,Monica's,216,cedar rapids/iowa city,"303 2nd Street, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City","american, italian, pizza",2,Dollar($),25,3.8,Good,161,american,low,0.547069608928759,0.6961208826786276
17316278,Exotic India,216,cedar rapids/iowa city,"102 2nd Ave, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City",indian,2,Dollar($),25,4.1,Very Good,160,indian,low,0.5464037859115967,0.737921135773479
17316744,Shorts Burger and Shine,216,cedar rapids/iowa city,"18 S Clinton St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",burger,1,Dollar($),10,4.9,Excellent,820,burger,low,0.7215830445848168,0.902474913375445
17316751,The Hamburg Inn No. 2 Inc.,216,cedar rapids/iowa city,"214 N Linn St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City","american, breakfast, burger",1,Dollar($),10,4.5,Excellent,488,american,low,0.6658651949255716,0.8297595584776715
17316766,Bluebird Diner,216,cedar rapids/iowa city,"330 E Market St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City","breakfast, diner",2,Dollar($),25,3.6,Good,253,breakfast,low,0.5954299618834203,0.6826289885650261
17316743,Graze,216,cedar rapids/iowa city,"115 East College St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City","american, international, sushi",3,Dollar($),40,3.8,Good,220,american,low,0.5804648331869355,0.7061394499560806
17316374,A & A Pagliai's Pizza,216,cedar rapids/iowa city,"302 E Bloomington St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",pizza,2,Dollar($),25,4.3,Very Good,485,pizza,low,0.6652034693067639,0.8015610407920292
17316381,Atlas World Grill,216,cedar rapids/iowa city,"127 Iowa Ave, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",international,3,Dollar($),40,4.3,Very Good,428,international,low,0.6517889092757603,0.797536672782728
17316802,BlackStone,216,cedar rapids/iowa city,"503 Westbury Dr Ste 1, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City","american, breakfast",2,Dollar($),25,4.1,Very Good,294,american,low,0.6115208792480208,0.7574562637744062
17316416,Devotay,216,cedar rapids/iowa city,"117 N Linn St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City","mediterranean, tapas, vegetarian",3,Dollar($),40,4.0,Very Good,380,mediterranean,low,0.6390296548446857,0.7517088964534057
17316449,Jimmy Jack's Rib Shack,216,cedar rapids/iowa city,"1940 Lower Muscatine Rd, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",bbq,2,Dollar($),25,4.2,Very Good,259,bbq,low,0.5979405056549257,0.7673821516964777
17316603,Zoeys Pizzeria,216,cedar rapids/iowa city,"690 10th St, Marion, IA 52302",Marion,"Marion, Cedar Rapids/Iowa City","pizza, sandwich",2,Dollar($),25,4.7,Excellent,433,pizza,low,0.6530349263893578,0.8539104779168074
16659169,Tokyo Sushi,37,chatham-kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent","japanese, sushi",2,Dollar($),25,3.7,Good,176,japanese,low,0.5565917622720598,0.684977528681618
17558684,Berry Patch Restaurant,216,clatskanie,"49289 Us-30, Westport, OR 97016",Clatskanie,"Clatskanie, Clatskanie","american, breakfast, desserts",1,Dollar($),10,4.3,Very Good,96,american,low,0.4919190087154649,0.7495757026146395
18366580,Sakura Sushi & Grill,216,cochrane,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",Cochrane,"Cochrane, Cochrane","asian, japanese",2,Dollar($),25,3.1,Average,6,asian,low,0.20924386175884935,0.4967731585276548
17330755,Uptown Vietnam cuisine,216,columbus,"1250 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus","asian, vietnamese",1,Dollar($),10,3.3,Average,33,asian,low,0.3791898071361944,0.5757569421408583
17330611,Cafe Le Rue @ The Landings,216,columbus,"2523 Airport Thruway, Columbus, GA 31904",Columbus,"Columbus, Columbus","american, seafood, cajun",2,Dollar($),25,4.6,Excellent,489,american,low,0.6660848682884041,0.8438254604865212
17330609,Mark's City Grille,216,columbus,"7160 moon road, Columbus, GA 31909",Columbus,"Columbus, Columbus",american,2,Dollar($),25,4.5,Excellent,345,american,low,0.6286679924166331,0.8186003977249899
